CUSTOMER_ID,Company,CARD_REG_DATE,GENDER,DOB,Age,STATE_CODE,POST_CODE,NO_OF_TRIPS,TOWN,Spent amount
1000034865,CIPLA,5/7/2008 0:00,Male,12/17/1965,47,VIC,3195,2,Aspendale Gardens,64.88
1000034866,MED +,5/7/2008 0:00,Female,1/18/1948,65,VIC,3300,1,Hamilton,234.63
1000034867,APPOLO,5/7/2008 0:00,Female,6/20/1965,48,VIC,3280,1,WARRNAMBOOL,24.37
1000034868,CIPLA,5/7/2008 0:00,Female,4/28/1965,48,VIC,3280,2,Warrnambool,123.46
1000034869,DR.REDDYS,5/7/2008 0:00,Female,6/22/1959,54,VIC,3282,8,KOROIT,347.54
1000034870,DR.REDDYS,5/7/2008 0:00,Female,2/2/1969,44,VIC,3276,13,Woolsthorpe,108.76
1000034871,CIPLA,5/7/2008 0:00,Female,12/22/1974,38,VIC,3130,6,Blackburn,121.99
1000034872,DR.REDDYS,5/7/2008 0:00,Female,1/19/1956,57,VIC,3280,1,WARRNAMBOOL,19.23
1000034873,GENO,5/7/2008 0:00,Female,4/14/1985,28,VIC,3265,4,Laang,211.9
1000034874,GENO,5/7/2008 0:00,Female,12/30/1977,35,VIC,3168,9,Clayton,390.5
1000034875,CIPLA,5/7/2008 0:00,Male,12/3/1969,43,VIC,3169,1,Clayton South,33.43
1000034876,CIPLA,5/7/2008 0:00,Male,10/16/1956,56,VIC,3088,1,Greensborough,36.87
1000034877,CIPLA,5/7/2008 0:00,Male,7/3/1952,61,NSW,2570,1,Camden,17.32
1000034878,RANBAXY,5/7/2008 0:00,Female,5/3/1959,54,VIC,3071,1,Thornbury,16.94
1000034879,RANBAXY,5/7/2008 0:00,Male,1/28/1953,60,VIC,3073,2,reservoir,57.72
1000034880,RELEGARE,5/7/2008 0:00,Male,2/10/1968,45,VIC,3169,6,Clarinda,367.63
1000034881,RELEGARE,5/7/2008 0:00,Female,10/12/1972,40,VIC,3141,5,South Yarra,95.51
1000034882,GUARDIAN,5/7/2008 0:00,Male,4/12/1969,44,VIC,3169,1,Clarinda,32.9
1000034883,GUARDIAN,5/7/2008 0:00,Female,4/23/1943,70,VIC,3196,4,chelsea,103.01
1000034884,MED +,5/7/2008 0:00,Female,5/25/1968,45,VIC,3150,5,Glen Waverley,131.83
1000034885,MED +,5/7/2008 0:00,Female,9/12/1957,56,VIC,3802,1,ENDEAVOUR HILLS,210.52
1000034886,GUARDIAN,5/7/2008 0:00,Male,6/29/1974,39,VIC,3802,4,endeavour hills,254.87
1000034887,CIPLA,5/7/2008 0:00,Female,4/15/1974,39,VIC,3802,1,Endeavour Hills,57.17
1000034888,GUARDIAN,5/7/2008 0:00,Female,4/26/1962,51,VIC,3802,6,Endeavour Hills,517.17
1000034889,GENO,5/7/2008 0:00,Female,10/14/1973,39,VIC,3802,9,endeavour hills,494.12
1000034890,RANBAXY,5/7/2008 0:00,Male,3/15/1955,58,VIC,3199,1,frankston,24.58
1000034891,GENO,5/7/2008 0:00,Female,12/2/1950,62,VIC,3049,1,WEST MEADOWS,63.74
1000034892,GUARDIAN,5/7/2008 0:00,Female,11/23/1971,41,VIC,3977,3,Skye,266.03
1000034893,APPOLO,5/7/2008 0:00,Female,3/13/1966,47,VIC,3802,12,Endeavour Hills,482.35
1000034894,APPOLO,5/7/2008 0:00,Female,11/21/1946,66,VIC,3178,4,Rowville,70.4
1000034895,RANBAXY,5/7/2008 0:00,Male,9/14/1985,28,VIC,3043,5,tullamarine,309.35
1000034896,DR.REDDYS,5/7/2008 0:00,Female,9/19/1970,43,NSW,2577,2,Moss Vale,127.73
1000034897,GUARDIAN,5/7/2008 0:00,Male,1/11/1954,59,QLD,4815,6,Rasmussen,203.35
1000034898,RANBAXY,5/7/2008 0:00,Female,5/22/1954,59,NSW,2560,6,Ruse,553.37
1000034899,RELEGARE,5/7/2008 0:00,Male,6/11/1963,50,NSW,2620,3,Queanbeyan,393
1000034900,APPOLO,5/7/2008 0:00,Male,9/15/1983,30,NSW,2290,2,Charlestown,73.09
1000034901,RELEGARE,5/7/2008 0:00,Male,4/20/1954,59,NSW,2290,1,Charlestown,22.86
1000034902,RANBAXY,5/7/2008 0:00,Female,1/13/1964,49,NSW,2289,1,Adamstown Heights,315.99
1000034903,GENO,5/7/2008 0:00,Male,1/5/1972,41,NSW,2264,9,Morisset,215.31
1000034904,CIPLA,5/7/2008 0:00,Female,3/12/1954,59,NSW,2290,4,Mount Hutton,465.12
1000034905,DR.REDDYS,5/7/2008 0:00,Female,12/11/1941,71,NSW,2560,4,Campbelltown,624.24
1000034906,GSK,5/7/2008 0:00,Female,5/22/1983,30,NSW,2541,4,Nowra,233.51
1000034907,GSK,5/7/2008 0:00,Female,1/7/1946,67,QLD,4817,1,kirwan,46.08
1000034908,MED +,5/7/2008 0:00,Female,1/16/1936,77,QLD,4817,8,kirwan,192.33
1000034909,APPOLO,5/7/2008 0:00,Female,9/9/1954,59,NSW,2148,13,Prospect,170.4
1000034910,GENO,5/7/2008 0:00,Male,9/19/1974,39,QLD,4702,2,Gracemere,69.09
1000034911,GSK,5/7/2008 0:00,Female,2/6/1984,29,QLD,4053,4,Everton Park,585.92
1000034912,DR.REDDYS,5/7/2008 0:00,Male,2/3/1953,60,NSW,2582,2,yass,54.99
1000034913,DR.REDDYS,5/7/2008 0:00,Female,10/5/1945,67,QLD,4810,2,west end,141.5
1000034914,RELEGARE,5/7/2008 0:00,Female,10/22/1955,57,NSW,2148,6,BLACKTOWN,539.02
1000034915,GUARDIAN,5/7/2008 0:00,Female,10/28/1985,27,QLD,4817,1,Kalynda Chase,34.63
1000034916,RANBAXY,5/7/2008 0:00,Female,9/10/1975,38,QLD,4817,8,Alice River,1153.35
1000034917,RANBAXY,5/7/2008 0:00,Male,3/31/1932,81,NSW,2135,4,Strathfield,204.6
1000034918,GENO,5/7/2008 0:00,Female,1/8/1971,42,NSW,2571,2,Picton,50.03
1000034919,DR.REDDYS,5/7/2008 0:00,Female,10/14/1970,42,NSW,2573,2,tahmoor,66.41
1000034920,MED +,5/7/2008 0:00,Female,5/19/1974,39,NSW,2526,4,wollongong,101.74
1000034921,DR.REDDYS,5/7/2008 0:00,Male,3/26/1938,75,NSW,2571,9,PICTON,304.17
1000034922,GSK,5/7/2008 0:00,Unisex,11/3/1941,71,QLD,4879,5,Trinity Beach,362.18
1000034923,GUARDIAN,5/7/2008 0:00,Male,3/1/1958,55,NSW,2571,9,Buxton,72.25
1000034924,CIPLA,5/7/2008 0:00,Male,1/31/1963,50,NSW,2283,4,TORONTO,226.39
1000034925,APPOLO,5/7/2008 0:00,Male,6/26/1987,26,ACT,2904,7,MONASH,357.79
1000034926,GENO,5/7/2008 0:00,Male,3/6/1947,66,ACT,2905,4,Theodore,298.28
1000034927,CIPLA,5/7/2008 0:00,Female,8/15/1981,32,QLD,4870,3,Earlville,121.45
1000034928,MED +,5/7/2008 0:00,Male,6/26/1966,47,NSW,2148,3,Blacktown,320.29
1000034929,MED +,5/7/2008 0:00,Male,12/26/1968,44,NSW,2148,4,BLACKTOWN,522.45
1000034930,DR.REDDYS,5/7/2008 0:00,Female,5/20/1961,52,NSW,2759,1,St Clair,45.98
1000034931,MED +,5/7/2008 0:00,Male,12/19/1972,40,NSW,2582,2,Yass,205.02
1000034932,GENO,5/7/2008 0:00,Female,2/22/1963,50,NSW,2768,6,Glenwood,543.71
1000034933,GENO,5/7/2008 0:00,Male,9/21/1962,51,NSW,2756,2,EBENEZER,104.79
1000034934,GSK,5/7/2008 0:00,Female,1/21/1970,43,NSW,2131,3,ahfiel,316.28
1000034935,RELEGARE,5/7/2008 0:00,Male,1/22/1971,42,NSW,2191,4,BELFIELD,167.19
1000034936,RANBAXY,5/7/2008 0:00,Female,4/10/1966,47,NSW,2147,3,Seven Hills,34.48
1000034937,RANBAXY,5/7/2008 0:00,Male,2/20/1977,36,NSW,2768,5,glenwood,260.35
1000034938,CIPLA,5/7/2008 0:00,Female,5/22/1955,58,NSW,2720,3,Tumut,172.52
1000034939,CIPLA,5/7/2008 0:00,Female,12/6/1969,43,NSW,2768,1,Glenwood,97.33
1000034940,RELEGARE,5/7/2008 0:00,Female,10/22/1970,42,NSW,2256,2,orange grove,41.73
1000034941,RANBAXY,5/7/2008 0:00,Male,4/1/1977,36,NSW,2720,5,Tumut,134.75
1000034942,CIPLA,5/7/2008 0:00,Female,8/17/1974,39,NSW,2720,1,tumut,235.77
1000034943,GSK,5/7/2008 0:00,Male,1/1/1978,35,NSW,2194,5,campsie,427.34
1000034944,GUARDIAN,5/7/2008 0:00,Female,5/3/1971,42,NSW,2722,20,Gundagai,935.49
1000034945,RANBAXY,5/7/2008 0:00,Female,10/30/1989,23,NSW,2284,7,Booragul,515.78
1000034946,MED +,5/7/2008 0:00,Female,11/23/1976,36,ACT,2905,6,Bonython,529.7
1000034947,MED +,5/7/2008 0:00,Female,11/5/1944,68,NSW,2250,1,East Gosford,16.22
1000034948,RANBAXY,5/7/2008 0:00,Female,7/13/1984,29,NSW,2444,1,Port Macquarie,210.72
1000034949,RELEGARE,5/7/2008 0:00,Male,10/1/1947,65,VIC,3149,1,Mt. Waverley,31.02
1000034950,CIPLA,5/7/2008 0:00,Male,8/30/1985,28,NSW,2194,1,Campsie,84.3
1000034951,GENO,5/7/2008 0:00,Female,4/4/1979,34,NSW,2250,1,Springfield,46.86
1000034952,RELEGARE,5/7/2008 0:00,Female,7/1/1967,46,NSW,2251,2,Green Point,148.17
1000034953,CIPLA,5/7/2008 0:00,Female,1/12/1967,46,NSW,2260,7,Wamberal,486.46
1000034954,APPOLO,5/7/2008 0:00,Female,3/1/1969,44,NSW,2029,1,Rose Bay,60.16
1000034955,CIPLA,5/7/2008 0:00,Male,7/29/1935,78,NSW,2162,2,Chester Hill,31.68
1000034956,GSK,5/7/2008 0:00,Female,12/3/1943,69,NSW,2162,2,Chester Hill,50.51
1000034957,RELEGARE,5/7/2008 0:00,Female,3/11/1985,28,NSW,2195,2,wileypark,92.32
1000034958,MED +,5/7/2008 0:00,Male,3/13/1979,34,NSW,2121,2,Epping,143.43
1000034959,GENO,5/7/2008 0:00,Male,7/30/1972,41,NSW,2444,1,Port Macquarie,55.54
1000034960,MED +,5/7/2008 0:00,Female,12/11/1947,65,NSW,2035,2,Maroubra,152.96
1000034961,GENO,5/7/2008 0:00,Male,4/12/1948,65,ACT,2609,7,Fyshwick,446.9
1000034962,RELEGARE,5/7/2008 0:00,Female,6/30/1946,67,ACT,2902,2,Kambah,449.58
1000034963,RELEGARE,5/7/2008 0:00,Female,3/21/1966,47,ACT,2902,4,KAMBAH,420.89
1000034964,DR.REDDYS,5/7/2008 0:00,Male,9/2/1935,78,NSW,2028,3,Double Bay,93.4
1000034965,MED +,5/7/2008 0:00,Female,4/18/1960,53,NSW,2289,3,garden suburbs,174.99
1000034966,GSK,5/7/2008 0:00,Female,6/29/1963,50,NSW,2228,1,Miranda,58.43
1000034967,GSK,5/7/2008 0:00,Female,4/26/1986,27,ACT,2904,1,Fadden,184.54
1000034968,RANBAXY,5/7/2008 0:00,Male,5/28/1971,42,ACT,2906,4,Gordon,524.09
1000034969,MED +,5/7/2008 0:00,Female,7/12/1952,61,ACT,2903,1,WANIASSA,51.98
1000034970,GENO,5/7/2008 0:00,Female,1/20/1988,25,ACT,2901,10,Tuggeranong,520.86
1000034971,APPOLO,5/7/2008 0:00,Female,4/27/1942,71,NSW,2229,3,CARINGBAH,131.06
1000034972,GUARDIAN,5/7/2008 0:00,Female,8/7/1956,57,NSW,2444,1,Port Macquarie,124.35
1000034973,CIPLA,5/7/2008 0:00,Female,5/9/1980,33,NSW,2021,2,Paddington,133.8
1000034974,DR.REDDYS,5/7/2008 0:00,Female,12/24/1946,66,NSW,2428,1,Forster,38.27
1000034975,RELEGARE,5/7/2008 0:00,Female,9/7/1956,57,NSW,2286,14,Holmesville,684.95
1000034976,GENO,5/7/2008 0:00,Female,6/10/1977,36,NSW,2444,1,Port Macquarie,8.97
1000034977,RELEGARE,5/7/2008 0:00,Female,10/24/1960,52,NSW,2251,3,Bensville,167.79
1000034978,CIPLA,5/7/2008 0:00,Male,4/1/1960,53,NSW,2444,2,Port Macquarie,67.79
1000034979,APPOLO,5/7/2008 0:00,Male,11/12/1988,24,NSW,2278,3,BARNSLEY,113.45
1000034980,RANBAXY,5/7/2008 0:00,Male,3/17/1961,52,NSW,2228,1,Miranda,117.66
1000034981,GSK,5/7/2008 0:00,Female,5/25/1971,42,NSW,2444,1,Port Macquarie,41.33
1000034982,RELEGARE,5/7/2008 0:00,Female,9/1/1967,46,NSW,2232,3,Sutherland,141.78
1000034983,CIPLA,5/7/2008 0:00,Male,12/6/1960,52,NSW,2226,7,bonnet bay,580.36
1000034984,CIPLA,5/7/2008 0:00,Female,8/1/1976,37,QLD,4509,4,north lakes,281.14
1000034985,MED +,5/7/2008 0:00,Male,3/14/1956,57,QLD,4552,3,Maleny,27.51
1000034986,MED +,5/7/2008 0:00,Female,10/5/1957,55,QLD,4503,2,MURRUMBA DOWNS,323.59
1000034987,MED +,5/7/2008 0:00,Female,10/11/1938,74,NSW,2650,5,WAGGA WAGGA,733.33
1000034988,RELEGARE,5/7/2008 0:00,Male,6/28/1981,32,ACT,2902,3,Kambah,160.27
1000034989,GUARDIAN,5/7/2008 0:00,Male,6/2/1977,36,NSW,2116,5,Rydalmere,567.82
1000034990,CIPLA,5/7/2008 0:00,Female,8/6/1961,52,QLD,4556,1,Buderim,28.15
1000034991,RELEGARE,5/7/2008 0:00,Female,3/19/1962,51,ACT,2905,3,Isabella Plains,83.9
1000034992,RELEGARE,5/7/2008 0:00,Female,4/17/1952,61,QLD,4650,1,Maryborough,86.04
1000034993,APPOLO,5/7/2008 0:00,Male,3/31/1993,20,ACT,2902,3,Kambah,231.49
1000034994,MED +,5/7/2008 0:00,Female,11/21/1947,65,NSW,2551,5,Eden,673.33
1000034995,RELEGARE,5/7/2008 0:00,Female,4/12/1977,36,ACT,2904,1,GOWIE,124.17
1000034996,GSK,5/7/2008 0:00,Male,2/2/1976,37,ACT,2904,2,Monash,218.58
1000034997,DR.REDDYS,5/7/2008 0:00,Female,1/24/1946,67,QLD,4552,1,Maleny,41.39
1000034998,RELEGARE,5/7/2008 0:00,Female,5/20/1956,57,QLD,4061,3,The Gap,234.29
1000034999,RANBAXY,5/7/2008 0:00,Female,4/6/1970,43,QLD,4035,1,Bridgeman Downs,42.02
1000035000,CIPLA,5/7/2008 0:00,Female,10/18/1948,64,QLD,4035,5,Albany Creek,366.87
1000035001,CIPLA,5/7/2008 0:00,Female,1/6/1971,42,QLD,4035,1,Bridgeman Downs,31.59
1000035002,RELEGARE,5/7/2008 0:00,Female,2/15/1968,45,NSW,2650,3,SPRINGVALE,41.61
1000035003,MED +,5/7/2008 0:00,Female,5/9/1965,48,QLD,4503,3,MURRUMBA DOWNS,101
1000035004,CIPLA,5/7/2008 0:00,Male,4/14/1948,65,QLD,4035,1,Albany Creek,47.49
1000035005,MED +,5/7/2008 0:00,Male,2/14/1963,50,ACT,2905,2,Calwell,80.76
1000035006,GSK,5/7/2008 0:00,Female,3/15/1975,38,NSW,2707,5,coleambally,449.65
1000035007,APPOLO,5/7/2008 0:00,Male,7/30/1945,68,NSW,2680,4,Griffith,144.76
1000035008,APPOLO,5/7/2008 0:00,Female,10/19/1978,34,NSW,2650,4,Wagga Wagga,113.42
1000035009,GENO,5/7/2008 0:00,Female,12/1/1959,53,ACT,2905,1,Theodore,56.42
1000035010,GSK,5/7/2008 0:00,Female,12/26/1959,53,NSW,2680,3,griffith,82.52
1000035011,DR.REDDYS,5/7/2008 0:00,Female,11/7/1984,28,NSW,2680,1,Griffith,43.97
1000035012,GSK,5/7/2008 0:00,Male,6/6/1979,34,NSW,2565,1,ingleburn,152.07
1000035013,DR.REDDYS,5/7/2008 0:00,Male,7/17/1959,54,NSW,2680,1,GRIFFITH,230.41
1000035014,MED +,5/7/2008 0:00,Female,11/27/1976,36,NSW,2650,14,WAGGA,457.67
1000035015,GENO,5/7/2008 0:00,Male,6/12/1950,63,NSW,2565,3,Ingleburn,137.09
1000035016,GSK,5/7/2008 0:00,Male,4/18/1982,31,NSW,2680,1,griffith,111.37
1000035017,GUARDIAN,5/7/2008 0:00,Female,6/15/1944,69,NSW,2573,7,Tahmoor,82.64
1000035018,APPOLO,5/7/2008 0:00,Female,2/12/1951,62,NSW,2167,4,Glenfield,168.32
1000035019,RELEGARE,5/7/2008 0:00,Female,1/7/1966,47,ACT,2610,2,Canberra BC,311.04
1000035020,DR.REDDYS,5/7/2008 0:00,Male,12/13/1959,53,ACT,2905,2,Calwell,69.01
1000035021,GSK,5/7/2008 0:00,Female,5/3/1990,23,NSW,2168,6,Heckenberg,160.17
1000035022,CIPLA,5/7/2008 0:00,Male,5/18/1939,74,NSW,2168,2,Sadleir,40.41
1000035023,RANBAXY,5/7/2008 0:00,Female,8/1/1944,69,NSW,2650,9,WAGGA,652.65
1000035024,MED +,5/7/2008 0:00,Male,11/26/1965,47,NSW,2650,3,Wagga Wagga,194.55
1000035025,GENO,5/7/2008 0:00,Male,6/29/1968,45,NSW,2663,4,JUNEE,259.97
1000035026,MED +,5/7/2008 0:00,Male,2/25/1958,55,NSW,2650,1,Wagga Wagga,43.83
1000035027,DR.REDDYS,5/7/2008 0:00,Male,3/16/1978,35,NSW,2565,7,Ingleburn,192.89
1000035028,GSK,5/7/2008 0:00,Male,11/13/1950,62,NSW,2650,3,Wagga Wagga,65.61
1000035029,RELEGARE,5/7/2008 0:00,Female,7/20/1967,46,NSW,2198,2,georges hall,663.88
1000035030,GSK,5/7/2008 0:00,Female,2/23/1962,51,ACT,2905,3,richardson,178.15
1000035031,DR.REDDYS,5/7/2008 0:00,Female,4/4/1952,61,NSW,2170,3,Moorebank,362.9
1000035032,RELEGARE,5/7/2008 0:00,Female,7/2/1977,36,ACT,2905,1,THEODORE,289.8
1000035033,APPOLO,5/9/2008 0:00,Female,9/11/1972,41,VIC,3355,5,Ballarat,349.01
1000035034,GSK,5/9/2008 0:00,Unisex,4/14/1929,84,VIC,3101,2,KEW,76.49
1000035035,DR.REDDYS,5/9/2008 0:00,Male,10/8/1967,45,VIC,3042,2,niddrie,107.2
1000035036,MED +,5/9/2008 0:00,Female,6/7/1971,42,VIC,3634,15,Katandra West,526.61
1000035037,MED +,5/9/2008 0:00,Female,12/5/1961,51,VIC,3342,1,Ballan,56.69
1000035038,GSK,5/9/2008 0:00,Male,1/31/1953,60,VIC,3108,4,doncaster,610.89
1000035039,GUARDIAN,5/9/2008 0:00,Female,3/11/1990,23,VIC,3752,1,STh Morang,171.38
1000035040,GENO,5/9/2008 0:00,Female,12/29/1973,39,VIC,3178,1,Rowville,137.89
1000035041,DR.REDDYS,5/9/2008 0:00,Male,2/21/1954,59,VIC,3630,2,SHEPPARTON,124.09
1000035042,RELEGARE,5/9/2008 0:00,Female,7/21/1947,66,VIC,3805,3,narre warren,38.71
1000035043,DR.REDDYS,5/9/2008 0:00,Female,10/11/1986,26,VIC,3173,3,keysbrough,338.78
1000035044,RELEGARE,5/9/2008 0:00,Male,9/2/1967,46,VIC,3156,4,upperferntreegully,688.93
1000035045,GSK,5/9/2008 0:00,Male,10/31/1965,47,VIC,3156,1,Lysterfield,20.4
1000035046,DR.REDDYS,5/15/2008 0:00:00,Male,9/9/1964,49,NSW,2452,9,BOAMBEE EAST,345.36
1000035047,GUARDIAN,5/15/2008 0:00:00,Female,7/30/1931,82,NSW,2622,3,Braidwood,145.94
1000035048,DR.REDDYS,5/15/2008 0:00:00,Female,3/3/1943,70,NSW,2630,2,Cooma,61.63
1000035049,DR.REDDYS,5/15/2008 0:00:00,Male,9/28/1936,76,NSW,2441,2,BONVILLE,94.9
1000035050,APPOLO,5/15/2008 0:00:00,Female,8/26/1953,60,NSW,2452,4,SAWTELL,409.92
1000035051,GUARDIAN,5/15/2008 0:00:00,Male,7/1/1946,67,NSW,2440,1,KEMPSEY,9.48
1000035052,CIPLA,5/15/2008 0:00:00,Female,1/28/1970,43,NSW,2452,1,Toormina,52.14
1000035053,RELEGARE,5/15/2008 0:00:00,Female,4/6/1973,40,NSW,2170,1,Liverpool,7.08
1000035054,CIPLA,5/15/2008 0:00:00,Male,11/29/1963,49,NSW,2117,7,Dundas,103.34
1000035055,MED +,5/15/2008 0:00:00,Female,8/3/1958,55,NSW,2168,1,ASHCROFT,52.71
1000035056,GUARDIAN,5/15/2008 0:00:00,Female,9/1/1988,25,NSW,2085,18,Davidson,412.94
1000035057,APPOLO,5/15/2008 0:00:00,Male,1/1/1969,44,NSW,2087,7,Forestville,106.33
1000035058,RELEGARE,5/15/2008 0:00:00,Male,12/7/1967,45,NSW,2766,2,rooty hill,45.02
1000035059,CIPLA,5/15/2008 0:00:00,Female,2/23/1968,45,NSW,2116,10,Rydalmere,260.89
1000035060,APPOLO,5/15/2008 0:00:00,Male,2/18/1961,52,NSW,2117,2,Oatlands,49.2
1000035061,RANBAXY,5/15/2008 0:00:00,Female,8/27/1981,32,NSW,2153,2,BAULKHAM HILLS,39.32
1000035062,GENO,5/15/2008 0:00:00,Female,5/19/1977,36,NSW,2560,2,Bradbury,44.55
1000035063,APPOLO,5/15/2008 0:00:00,Male,8/13/1990,23,NSW,2325,2,Cessnock,148.27
1000035064,RELEGARE,5/15/2008 0:00:00,Female,11/1/1990,22,NSW,2259,6,Woongarrah,283.84
1000035065,RANBAXY,5/15/2008 0:00:00,Female,8/6/1971,42,NSW,2560,1,Airds,6.08
1000035066,GUARDIAN,5/15/2008 0:00:00,Female,4/17/1955,58,NSW,2325,2,Cessnock,37.79
1000035067,GUARDIAN,5/15/2008 0:00:00,Female,3/20/1956,57,NSW,2570,1,Cobbitty,30.23
1000035068,RANBAXY,5/15/2008 0:00:00,Female,3/24/1975,38,NSW,2567,2,Narellan,28.76
1000035069,DR.REDDYS,5/15/2008 0:00:00,Female,1/31/1984,29,NSW,2767,2,Woodcroft,283.55
1000035070,GENO,5/15/2008 0:00:00,Female,9/12/1964,49,NSW,2200,3,condell park,172.99
1000035071,GSK,5/15/2008 0:00:00,Male,2/4/1944,69,NSW,2567,4,NARELLAN,365.54
1000035072,GSK,5/15/2008 0:00:00,Female,2/15/1958,55,NSW,2560,1,rosemeadow,251.45
1000035073,GENO,5/15/2008 0:00:00,Male,5/7/1936,77,NSW,2325,4,KITCHENER,327.49
1000035074,GSK,5/15/2008 0:00:00,Male,11/25/1959,53,NSW,2560,5,Ambarvale,212.27
1000035075,GSK,5/15/2008 0:00:00,Male,1/19/1941,72,NSW,2325,5,Cessnock,252.77
1000035076,RELEGARE,5/15/2008 0:00:00,Female,12/4/1977,35,VIC,3150,1,wheelers hill,8.32
1000035077,RELEGARE,5/15/2008 0:00:00,Male,12/3/1980,32,ACT,2905,4,Chisholm,216.92
1000035078,MED +,5/15/2008 0:00:00,Female,4/29/1968,45,ACT,2905,17,Calwell,321.6
1000035079,GENO,5/15/2008 0:00:00,Female,9/10/1968,45,VIC,3758,3,Wandong,113.8
1000035080,RELEGARE,5/15/2008 0:00:00,Female,6/25/1941,72,VIC,3150,4,Wheelers Hill,278.45
1000035081,RANBAXY,5/15/2008 0:00:00,Female,7/7/1944,69,VIC,3101,1,Kew,104.04
1000035082,RELEGARE,5/15/2008 0:00:00,Female,2/22/1962,51,ACT,2906,6,Banks,105.56
1000035083,MED +,5/15/2008 0:00:00,Female,5/20/1942,71,ACT,2906,2,Gordon,114.76
1000035084,GSK,5/15/2008 0:00:00,Female,11/23/1981,31,VIC,3072,3,preston,71.92
1000035085,GSK,5/15/2008 0:00:00,Male,6/11/1967,46,VIC,3103,3,Balwyn,153.36
1000035086,MED +,5/15/2008 0:00:00,Female,2/21/1955,58,ACT,2906,1,GORDON,4.57
1000035087,GENO,5/15/2008 0:00:00,Female,12/16/1949,63,NSW,2047,1,DRUMMOYNE,140.97
1000035088,APPOLO,5/15/2008 0:00:00,Female,4/4/1971,42,ACT,2906,1,Conder,48.24
1000035089,CIPLA,5/15/2008 0:00:00,Female,12/19/1965,47,VIC,3910,2,Langwarrin,21.24
1000035090,DR.REDDYS,5/15/2008 0:00:00,Male,11/3/1948,64,VIC,3173,3,Keysborough,64.09
1000035091,RANBAXY,5/15/2008 0:00:00,Male,10/31/1940,72,VIC,3169,3,CLAYTON SOUTH,85.43
1000035092,GSK,5/15/2008 0:00:00,Female,3/5/1966,47,ACT,2906,1,Conder,25.54
1000035093,RANBAXY,5/15/2008 0:00:00,Female,2/1/1956,57,ACT,2615,10,Fraser,400.08
1000035094,GSK,5/15/2008 0:00:00,Male,3/12/1960,53,NSW,2548,5,merimbula,297.81
1000035095,GSK,5/15/2008 0:00:00,Male,1/13/1979,34,ACT,2913,5,Ngunnawal,221.38
1000035096,GENO,5/15/2008 0:00:00,Female,7/10/1949,64,NSW,2549,1,MILLINGANDI,21.15
1000035097,GUARDIAN,5/15/2008 0:00:00,Female,2/22/1958,55,NSW,2548,4,Merimbula,188.32
1000035098,MED +,5/15/2008 0:00:00,Female,12/23/1971,41,ACT,2912,5,GUNGAHLIN,362.15
1000035099,APPOLO,5/15/2008 0:00:00,Female,1/19/1968,45,NSW,2548,3,merimbula,136.68
1000035100,MED +,5/15/2008 0:00:00,Female,12/31/1934,78,NSW,2633,4,delegate,587.03
1000035101,MED +,5/15/2008 0:00:00,Female,5/13/1975,38,ACT,2913,1,Ngunnawal,73.44
1000035102,GENO,5/15/2008 0:00:00,Female,5/4/1969,44,NSW,2324,3,raymond terrace,1021.25
1000035103,CIPLA,5/15/2008 0:00:00,Male,6/13/1963,50,NSW,2324,4,raymond terrace,153.34
1000035104,GSK,5/15/2008 0:00:00,Male,6/5/1959,54,NSW,2549,3,Pambula,87.86
1000035105,GUARDIAN,5/15/2008 0:00:00,Male,6/7/1956,57,ACT,2913,9,NGUNNAWAL,525
1000035106,DR.REDDYS,5/15/2008 0:00:00,Male,2/21/1966,47,NSW,2527,5,Albion Park,222.2
1000035107,GSK,5/15/2008 0:00:00,Female,8/27/1971,42,NSW,2536,8,Batehaven,78.23
1000035108,GSK,5/15/2008 0:00:00,Female,9/22/1930,83,NSW,2533,4,Kiama,204.12
1000035109,GSK,5/15/2008 0:00:00,Male,8/20/1955,58,NSW,2527,3,Albion Park,196.2
1000035110,RELEGARE,5/15/2008 0:00:00,Female,7/5/1938,75,NSW,2533,2,Kiama Downs,190.44
1000035111,RELEGARE,5/15/2008 0:00:00,Female,7/10/1941,72,NSW,2533,5,Kiama Downs,1048.23
1000035112,RANBAXY,5/15/2008 0:00:00,Male,1/31/1948,65,NSW,2527,4,Albion Park,325.98
1000035113,GUARDIAN,5/15/2008 0:00:00,Female,9/24/1987,26,NSW,2594,1,young,31.56
1000035114,GSK,5/15/2008 0:00:00,Male,9/5/1964,49,NSW,2527,1,albion park,15.27
1000035115,GUARDIAN,5/15/2008 0:00:00,Female,4/5/1948,65,NSW,2527,6,albion park rail,192.04
1000035116,RANBAXY,5/15/2008 0:00:00,Male,9/16/1947,66,NSW,2533,6,Kiama,215.24
1000035117,APPOLO,5/15/2008 0:00:00,Male,3/1/1964,49,NSW,2533,2,kiama downs,115.43
1000035118,GUARDIAN,5/15/2008 0:00:00,Male,6/10/1955,58,NSW,2527,5,Albion Park,545.03
1000035119,APPOLO,5/15/2008 0:00:00,Male,10/1/1987,25,ACT,2914,1,amaroo,324.74
1000035120,MED +,5/15/2008 0:00:00,Female,6/2/1945,68,NSW,1640,7,Frenchs Forest,263.81
1000035121,GUARDIAN,5/15/2008 0:00:00,Female,9/11/1972,41,NSW,2085,1,belrose,215.2
1000035122,RANBAXY,5/15/2008 0:00:00,Female,6/10/1965,48,NSW,2527,2,Albion Park,53.79
